"Time","SpineBase","SpineMid","Neck","Head","ShoulderLeft","ElbowLeft","WristLeft","HandLeft","ShoulderRight","ElbowRight","WristRight","HandRight","HipLeft","KneeLeft","AnkleLeft","FootLeft","HipRight","KneeRight","AnkleRight","FootRight","SpineShoulder","HandTipLeft","ThumbLeft","HandTipRight","ThumbRight"
"277568903906","-1.748047","-1.678300","-1.602552","-1.550619","-1.671703","-1.753507","-1.734451","-1.723285","-1.549160","-1.616399","-1.496352","-1.467613","-1.760648","-1.514338","-1.575209","-1.535335","-1.707291","-1.450375","-1.499852","-1.495575","-1.622436","-1.681610","-1.705486","-1.417813","-1.440033"
"277568903906","-0.553238","-0.300460","-0.048592","0.086463","-0.130957","-0.400534","-0.676506","-0.728905","-0.161846","-0.449737","-0.599152","-0.643933","-0.547969","-0.723668","-1.105901","-1.186571","-0.548864","-0.721264","-1.108768","-1.175042","-0.111331","-0.815344","-0.747713","-0.688625","-0.638160"
"277568903906","3.316127","3.248409","3.172643","3.165615","3.045950","3.018338","3.009877","2.993109","3.333701","3.392262","3.259146","3.209159","3.230235","3.074163","3.102186","3.072704","3.347638","3.196570","3.231328","3.149802","3.193354","2.996552","3.051800","3.171082","3.218750"
"277569243090","-1.752082","-1.680167","-1.602660","-1.551672","-1.670987","-1.753479","-1.728189","-1.716447","-1.548931","-1.614545","-1.514223","-1.475124","-1.765002","-1.515519","-1.575315","-1.530299","-1.710598","-1.450716","-1.500835","-1.492415","-1.622968","-1.710939","-1.687298","-1.416447","-1.441897"
"277569243090","-0.543651","-0.287963","-0.033787","0.098752","-0.126331","-0.393500","-0.668753","-0.723124","-0.156589","-0.446479","-0.619100","-0.635269","-0.538886","-0.719886","-1.103777","-1.183149","-0.539485","-0.719503","-1.107719","-1.177721","-0.097024","-0.785162","-0.725922","-0.676679","-0.634227"
"277569243090","3.313179","3.246540","3.171124","3.164698","3.045905","3.016819","3.006930","2.989362","3.331200","3.392337","3.227147","3.215403","3.227695","3.074298","3.101326","3.076215","3.344426","3.195769","3.229724","3.152567","3.191770","2.986559","3.022556","3.183316","3.222121"
"277569573469","-1.751138","-1.679263","-1.602209","-1.550779","-1.670583","-1.753333","-1.725915","-1.712730","-1.548816","-1.615046","-1.541016","-1.493091","-1.763875","-1.515680","-1.574831","-1.534082","-1.709727","-1.451395","-1.500193","-1.490947","-1.622382","-1.707458","-1.686741","-1.434931","-1.462788"
"277569573469","-0.541622","-0.284927","-0.030197","0.102545","-0.123012","-0.393216","-0.663059","-0.721686","-0.152167","-0.443521","-0.594371","-0.646001","-0.537197","-0.719231","-1.099374","-1.180641","-0.537012","-0.717589","-1.106534","-1.178993","-0.093555","-0.782292","-0.730371","-0.696784","-0.620408"
"277569573469","3.313629","3.247062","3.171419","3.162879","3.044883","3.016659","3.005718","2.986642","3.331564","3.393385","3.227123","3.203056","3.228463","3.074416","3.100377","3.080435","3.344367","3.195534","3.231283","3.156828","3.192138","2.984881","3.025781","3.164523","3.223083"
"277569902949","-1.752348","-1.679468","-1.601769","-1.551040","-1.671231","-1.753399","-1.725286","-1.720369","-1.548522","-1.614819","-1.541983","-1.505115","-1.765390","-1.515717","-1.574800","-1.476648","-1.710588","-1.452438","-1.500248","-1.402997","-1.622143","-1.721725","-1.696143","-1.469736","-1.460982"
"277569902949","-0.540206","-0.284197","-0.029626","0.103357","-0.121211","-0.388835","-0.662993","-0.724394","-0.151239","-0.442416","-0.595757","-0.645469","-0.535666","-0.719077","-1.099431","-1.154068","-0.535728","-0.716290","-1.106397","-1.161182","-0.092971","-0.797613","-0.713950","-0.699850","-0.633955"
"277569902949","3.314285","3.247107","3.170731","3.162553","3.043418","3.014782","3.006214","3.001569","3.332044","3.394268","3.227759","3.197772","3.228968","3.074388","3.100316","3.038928","3.345043","3.196098","3.231694","3.169817","3.191706","3.011619","3.050250","3.146848","3.192765"
"277570243720","-1.752563","-1.679700","-1.602098","-1.551288","-1.669993","-1.753115","-1.725577","-1.724927","-1.548563","-1.615057","-1.501875","-1.473896","-1.765367","-1.516009","-1.574609","-1.475833","-1.710933","-1.452839","-1.500457","-1.492500","-1.622427","-1.703806","-1.684518","-1.427068","-1.428899"
"277570243720","-0.542780","-0.286959","-0.033178","0.101951","-0.123225","-0.388656","-0.664492","-0.733505","-0.151178","-0.442624","-0.601362","-0.648522","-0.538848","-0.718614","-1.100829","-1.155753","-0.537788","-0.716212","-1.106453","-1.182426","-0.096282","-0.800528","-0.740379","-0.696681","-0.649379"
"277570243720","3.315121","3.247816","3.171157","3.162328","3.044020","3.014364","3.007678","3.007935","3.332060","3.395094","3.257422","3.207629","3.229969","3.073678","3.101404","3.040196","3.345665","3.196608","3.232885","3.162589","3.192200","3.007386","3.017833","3.172190","3.201167"
"277570906969","-1.757248","-1.680859","-1.599430","-1.549906","-1.667559","-1.758781","-1.733355","-1.735450","-1.548577","-1.619980","-1.566930","-1.550703","-1.769870","-1.516318","-1.575739","-1.538236","-1.715686","-1.452145","-1.500357","-1.495619","-1.620720","-1.732621","-1.680674","-1.492112","-1.516755"
"277570906969","-0.570001","-0.316095","-0.065548","0.067515","-0.143579","-0.407922","-0.699231","-0.756475","-0.174271","-0.461759","-0.688944","-0.765087","-0.565726","-0.723600","-1.104184","-1.188285","-0.564910","-0.717339","-1.106711","-1.180267","-0.127783","-0.826296","-0.780990","-0.817823","-0.735085"
"277570906969","3.319207","3.250948","3.173059","3.162452","3.044682","3.017502","3.017802","3.020831","3.333894","3.405002","3.373638","3.366245","3.234762","3.071697","3.102508","3.070911","3.348940","3.197561","3.233042","3.157065","3.194385","3.019293","3.013124","3.317740","3.378755"
"277571243772","-1.761614","-1.682546","-1.599148","-1.548806","-1.665689","-1.775084","-1.745078","-1.739390","-1.552769","-1.621291","-1.642811","-1.651447","-1.775822","-1.516103","-1.575199","-1.530679","-1.718698","-1.452147","-1.499913","-1.496845","-1.620906","-1.752038","-1.682809","-1.592762","-1.617268"
"277571243772","-0.589023","-0.337036","-0.090501","0.043286","-0.183993","-0.442763","-0.691188","-0.760726","-0.210667","-0.463847","-0.687086","-0.761903","-0.587352","-0.723829","-1.107881","-1.189834","-0.581259","-0.718507","-1.107327","-1.180412","-0.151456","-0.836098","-0.767639","-0.814700","-0.732060"
"277571243772","3.339465","3.260614","3.173914","3.159985","3.051169","3.028702","3.021163","3.020730","3.334367","3.404877","3.458531","3.479486","3.257300","3.071487","3.102425","3.071553","3.367015","3.195727","3.233129","3.156718","3.197472","3.023642","3.017539","3.431002","3.492039"
"277571573446","-1.767189","-1.686635","-1.601053","-1.552647","-1.669683","-1.781441","-1.758973","-1.739495","-1.555640","-1.626994","-1.616996","-1.615126","-1.781526","-1.514403","-1.575597","-1.528513","-1.723959","-1.451618","-1.499826","-1.488710","-1.623377","-1.714483","-1.688544","-1.556462","-1.581001"
"277571573446","-0.603294","-0.356641","-0.112928","0.012834","-0.191624","-0.462825","-0.744936","-0.775369","-0.219514","-0.479638","-0.713229","-0.791515","-0.601032","-0.728483","-1.108336","-1.189439","-0.595653","-0.719971","-1.107570","-1.183555","-0.173547","-0.819713","-0.761845","-0.844222","-0.761454"
"277571573446","3.344944","3.263812","3.172846","3.162135","3.051466","3.028290","3.028851","3.020896","3.333568","3.412208","3.417807","3.422740","3.262269","3.070060","3.102184","3.074680","3.372894","3.195880","3.233172","3.161039","3.197499","3.007419","3.041385","3.374258","3.435302"
"277571902926","-1.752937","-1.683368","-1.605842","-1.554696","-1.675986","-1.800308","-1.762837","-1.737777","-1.561501","-1.650622","-1.533815","-1.477561","-1.767439","-1.513351","-1.574970","-1.527287","-1.709803","-1.451719","-1.499570","-1.494563","-1.626326","-1.679339","-1.705601","-1.428198","-1.440856"
"277571902926","-0.646704","-0.388740","-0.136616","-0.002286","-0.224501","-0.512001","-0.742211","-0.773186","-0.241319","-0.525572","-0.638623","-0.682931","-0.646861","-0.731053","-1.110720","-1.191731","-0.636104","-0.721207","-1.108361","-1.180829","-0.198953","-0.836716","-0.744042","-0.724161","-0.658470"
"277571902926","3.357467","3.268868","3.172531","3.163708","3.059933","3.033916","3.031439","3.030239","3.334204","3.419385","3.240911","3.200999","3.275961","3.070330","3.103118","3.073644","3.384135","3.196049","3.233271","3.155225","3.198340","2.999240","3.074286","3.163438","3.210077"
"277572242741","-1.767991","-1.691505","-1.610319","-1.558331","-1.681025","-1.797006","-1.767868","-1.739095","-1.571505","-1.658403","-1.527934","-1.472057","-1.784057","-1.513949","-1.577379","-1.525943","-1.723256","-1.452553","-1.499507","-1.488991","-1.631631","-1.673614","-1.683293","-1.419421","-1.443026"
"277572242741","-0.653553","-0.399968","-0.151339","-0.019346","-0.235611","-0.469591","-0.741521","-0.769271","-0.270359","-0.544603","-0.642347","-0.687074","-0.652659","-0.733932","-1.113784","-1.192642","-0.643784","-0.727166","-1.108579","-1.175718","-0.213018","-0.846841","-0.733991","-0.719783","-0.664767"
"277572242741","3.363188","3.273078","3.174644","3.166797","3.059871","3.021005","3.031885","3.034442","3.339033","3.426992","3.247969","3.201167","3.282685","3.071009","3.103432","3.062913","3.388913","3.197644","3.232996","3.146158","3.201067","3.001425","3.054273","3.168158","3.222750"
"277572905592","-1.783303","-1.710954","-1.633449","-1.579228","-1.701940","-1.832067","-1.777829","-1.746545","-1.581570","-1.669966","-1.509962","-1.470791","-1.799901","-1.517778","-1.578486","-1.522332","-1.738171","-1.458710","-1.499532","-1.491396","-1.653756","-1.676709","-1.704383","-1.457791","-1.455426"
"277572905592","-0.665005","-0.420746","-0.179442","-0.046545","-0.273313","-0.530413","-0.759259","-0.771453","-0.278930","-0.549109","-0.679171","-0.718743","-0.665715","-0.747024","-1.116089","-1.193402","-0.653847","-0.735410","-1.108944","-1.176859","-0.239460","-0.825190","-0.736342","-0.750165","-0.741826"
"277572905592","3.369805","3.281602","3.183690","3.174637","3.064839","3.041624","3.038250","3.039322","3.339954","3.439277","3.186506","3.121005","3.286294","3.078898","3.104242","3.067059","3.398508","3.206339","3.234108","3.148135","3.210027","2.992428","3.062140","3.060978","3.132143"
"277573243708","-1.791786","-1.723499","-1.650879","-1.603019","-1.714804","-1.834965","-1.801905","-1.740290","-1.596490","-1.680225","-1.519227","-1.477629","-1.808666","-1.520061","-1.580388","-1.523176","-1.746257","-1.461700","-1.499106","-1.491205","-1.669896","-1.712460","-1.692581","-1.467002","-1.455466"
"277573243708","-0.671312","-0.430723","-0.193003","-0.065823","-0.282041","-0.530528","-0.762342","-0.784686","-0.289243","-0.552529","-0.673322","-0.714076","-0.672617","-0.747595","-1.119203","-1.196303","-0.659425","-0.736955","-1.109124","-1.179225","-0.252140","-0.820383","-0.765802","-0.742968","-0.745177"
"277573243708","3.373100","3.286506","3.190387","3.185225","3.069565","3.042559","3.055508","3.035024","3.346101","3.444048","3.186416","3.107669","3.287553","3.081413","3.104719","3.067799","3.404020","3.209219","3.234455","3.150999","3.216243","3.007723","3.045813","3.053791","3.070600"
"277573573447","-1.795256","-1.731737","-1.666005","-1.616656","-1.727344","-1.846247","-1.806024","-1.741106","-1.608917","-1.689959","-1.524167","-1.477614","-1.812083","-1.523340","-1.580511","-1.519731","-1.749706","-1.466276","-1.499545","-1.488450","-1.683109","-1.707384","-1.708255","-1.462618","-1.460425"
"277573573447","-0.676063","-0.435249","-0.196409","-0.069708","-0.288751","-0.526271","-0.757866","-0.778073","-0.290627","-0.560815","-0.678762","-0.715293","-0.678185","-0.747975","-1.119802","-1.195475","-0.663316","-0.738794","-1.109830","-1.180040","-0.255944","-0.818141","-0.768700","-0.731700","-0.727943"
"277573573447","3.375005","3.288839","3.193179","3.190826","3.075863","3.045926","3.054511","3.029150","3.351055","3.448684","3.192183","3.121576","3.288424","3.086649","3.104629","3.069563","3.407002","3.211426","3.234315","3.150475","3.218922","3.011640","3.062308","3.057822","3.151143"
"277573903400","-1.801892","-1.746653","-1.689145","-1.642437","-1.750091","-1.853824","-1.810528","-1.743607","-1.629090","-1.700927","-1.675553","-1.683450","-1.818589","-1.525039","-1.580624","-1.519764","-1.756283","-1.469140","-1.500366","-1.484938","-1.704334","-1.683113","-1.699772","-1.669672","-1.606418"
"277573903400","-0.680093","-0.440074","-0.201177","-0.072596","-0.292575","-0.526134","-0.757561","-0.779814","-0.290649","-0.566649","-0.684980","-0.724804","-0.682726","-0.747292","-1.120495","-1.196364","-0.666707","-0.739742","-1.110614","-1.181009","-0.260762","-0.840659","-0.757730","-0.778100","-0.694003"
"277573903400","3.379030","3.297027","3.206168","3.199737","3.087821","3.048001","3.054761","3.038038","3.360572","3.451782","3.147809","3.076727","3.293877","3.088968","3.104767","3.069640","3.409800","3.212539","3.236182","3.152316","3.230671","3.013732","3.061841","3.031304","3.051445"
"277574244322","-1.806155","-1.759913","-1.713361","-1.672524","-1.771056","-1.868918","-1.849053","-1.786523","-1.651608","-1.712163","-1.681510","-1.685573","-1.822342","-1.526338","-1.580475","-1.520990","-1.761151","-1.471925","-1.500594","-1.489216","-1.725642","-1.719455","-1.727138","-1.701900","-1.617273"
"277574244322","-0.682542","-0.441261","-0.200343","-0.066831","-0.292899","-0.500368","-0.733704","-0.755154","-0.285199","-0.570573","-0.685109","-0.720111","-0.685920","-0.746884","-1.119858","-1.196883","-0.668169","-0.738602","-1.110717","-1.180133","-0.260471","-0.814894","-0.721064","-0.776185","-0.754754"
"277574244322","3.385394","3.306398","3.218114","3.213204","3.099000","3.047671","3.060791","3.054028","3.370795","3.460916","3.156276","3.079774","3.298522","3.091722","3.104123","3.070687","3.418295","3.212846","3.236734","3.151133","3.242005","3.012687","3.050900","3.003725","3.070819"
"277574905044","-1.812147","-1.785925","-1.765311","-1.729323","-1.823581","-1.895982","-1.831605","-1.765399","-1.702078","-1.735443","-1.606316","-1.557370","-1.826917","-1.527088","-1.580948","-1.514846","-1.768753","-1.472874","-1.499731","-1.495721","-1.770795","-1.718557","-1.725675","-1.510911","-1.515831"
"277574905044","-0.685422","-0.442058","-0.199995","-0.069754","-0.291476","-0.509001","-0.734888","-0.770277","-0.287322","-0.574474","-0.722073","-0.756032","-0.688746","-0.741007","-1.119722","-1.193442","-0.671155","-0.743100","-1.105649","-1.170372","-0.260374","-0.823256","-0.741454","-0.800958","-0.684075"
"277574905044","3.384173","3.316709","3.244657","3.238100","3.120615","3.068254","3.041163","3.036942","3.399086","3.470390","3.210065","3.067283","3.294168","3.095507","3.104025","3.073067","3.420347","3.229917","3.240337","3.148966","3.263709","3.023662","3.042333","3.045031","3.068200"
"277575244407","-1.812604","-1.798493","-1.791383","-1.746466","-1.842005","-1.900162","-1.822766","-1.775918","-1.725616","-1.743467","-1.609542","-1.554450","-1.827016","-1.527549","-1.580228","-1.514405","-1.769655","-1.473820","-1.500594","-1.495775","-1.794064","-1.722042","-1.717512","-1.513013","-1.510636"
"277575244407","-0.686382","-0.445141","-0.204845","-0.072956","-0.293706","-0.514924","-0.737239","-0.754352","-0.288959","-0.577788","-0.717351","-0.752740","-0.689557","-0.733991","-1.120857","-1.195006","-0.672319","-0.741250","-1.107101","-1.171958","-0.264799","-0.811801","-0.712179","-0.801762","-0.679020"
"277575244407","3.383564","3.320675","3.255565","3.244432","3.129794","3.070368","3.050452","3.046126","3.411089","3.476655","3.214585","3.069777","3.293871","3.097238","3.103690","3.073334","3.419214","3.229429","3.240499","3.148904","3.273320","3.007150","3.049600","3.045501","3.083833"
"277575573457","-1.813744","-1.811901","-1.813343","-1.774082","-1.865611","-1.920770","-1.859529","-1.782747","-1.747492","-1.754902","-1.615855","-1.552621","-1.827629","-1.530722","-1.579887","-1.513336","-1.771355","-1.474619","-1.500688","-1.494262","-1.813888","-1.737244","-1.737435","-1.514753","-1.514900"
"277575573457","-0.687594","-0.446381","-0.204282","-0.075841","-0.293696","-0.531335","-0.758339","-0.764345","-0.293286","-0.577499","-0.714281","-0.759229","-0.690410","-0.728476","-1.121595","-1.195625","-0.673937","-0.739346","-1.107370","-1.173663","-0.264704","-0.782435","-0.742556","-0.794021","-0.674261"
"277575573457","3.382985","3.326369","3.267668","3.257390","3.140412","3.077641","3.068805","3.053072","3.424091","3.481215","3.220494","3.068594","3.293164","3.099714","3.103472","3.075596","3.418812","3.230738","3.240997","3.150568","3.283868","3.022753","3.067000","3.045576","3.081000"
"277575905084","-1.814159","-1.821959","-1.835369","-1.794182","-1.882562","-1.932316","-1.850273","-1.774198","-1.774409","-1.765519","-1.624484","-1.561495","-1.827497","-1.531365","-1.580100","-1.517381","-1.772360","-1.480523","-1.501849","-1.492954","-1.832698","-1.724908","-1.719502","-1.520238","-1.546478"
"277575905084","-0.687785","-0.446309","-0.205166","-0.074040","-0.292485","-0.514712","-0.735272","-0.760377","-0.289853","-0.577103","-0.710315","-0.756470","-0.690556","-0.727092","-1.121759","-1.198162","-0.674209","-0.731042","-1.109379","-1.174952","-0.265199","-0.812132","-0.729495","-0.792390","-0.673677"
"277575905084","3.382228","3.331086","3.281005","3.263394","3.147632","3.075546","3.059940","3.049177","3.435405","3.487373","3.226262","3.070696","3.291947","3.100500","3.103671","3.070956","3.418216","3.223250","3.242983","3.151176","3.294876","3.012222","3.048667","3.046600","3.076800"
"277576245690","-1.816684","-1.834259","-1.855352","-1.816202","-1.908406","-1.937165","-1.844063","-1.795656","-1.788373","-1.772841","-1.626365","-1.574680","-1.829253","-1.531361","-1.581474","-1.520867","-1.775480","-1.480516","-1.503005","-1.498973","-1.851033","-1.733710","-1.749083","-1.542712","-1.531801"
"277576245690","-0.687758","-0.445457","-0.204167","-0.072179","-0.291144","-0.521687","-0.737511","-0.743363","-0.290342","-0.575403","-0.704415","-0.732177","-0.689657","-0.727086","-1.123654","-1.201309","-0.675028","-0.728853","-1.111995","-1.178105","-0.264226","-0.807501","-0.699846","-0.775276","-0.716322"
"277576245690","3.377476","3.333250","3.289551","3.272988","3.158355","3.078324","3.055443","3.047899","3.439330","3.489059","3.229124","3.085830","3.287218","3.100546","3.103300","3.068162","3.413439","3.221491","3.238635","3.147525","3.301897","3.014007","3.054334","3.040015","3.136833"
"277576905164","-1.817958","-1.856878","-1.899077","-1.851448","-1.937708","-1.951407","-1.821410","-1.748096","-1.820144","-1.784619","-1.658939","-1.668066","-1.830252","-1.530967","-1.580845","-1.525335","-1.777089","-1.478779","-1.500109","-1.500787","-1.889569","-1.679531","-1.700101","-1.640479","-1.610116"
"277576905164","-0.685967","-0.444284","-0.207474","-0.073705","-0.289522","-0.534237","-0.730223","-0.768495","-0.296248","-0.577215","-0.763758","-0.758673","-0.687416","-0.726553","-1.124207","-1.204977","-0.673480","-0.724217","-1.113115","-1.178730","-0.266294","-0.829319","-0.739439","-0.807864","-0.721636"
"277576905164","3.375132","3.342622","3.310802","3.284857","3.170215","3.085593","3.054012","3.035211","3.450753","3.496624","3.417269","3.350667","3.286170","3.099188","3.103585","3.073577","3.408676","3.217816","3.239152","3.148037","3.320369","2.997352","3.050091","3.288674","3.425292"
"277577244352","-1.818871","-1.864356","-1.912261","-1.877013","-1.957080","-1.952451","-1.831664","-1.757628","-1.834629","-1.790594","-1.654692","-1.663803","-1.830414","-1.530369","-1.580283","-1.521388","-1.778792","-1.478565","-1.500227","-1.506263","-1.901232","-1.688388","-1.704891","-1.636222","-1.605865"
