"Time","SpineBase","SpineMid","Neck","Head","ShoulderLeft","ElbowLeft","WristLeft","HandLeft","ShoulderRight","ElbowRight","WristRight","HandRight","HipLeft","KneeLeft","AnkleLeft","FootLeft","HipRight","KneeRight","AnkleRight","FootRight","SpineShoulder","HandTipLeft","ThumbLeft","HandTipRight","ThumbRight"
"267506915536","4.421651","4.464223","4.495522","4.601676","4.492660","4.229959","4.384304","4.487720","4.403718","4.142486","4.332276","4.442436","4.389449","4.094530","4.119067","3.991971","4.393569","4.127590","4.164494","4.125223","4.489666","4.499054","4.472400","4.468485","4.444400"
"267507258551","-0.132953","-0.157065","-0.180395","-0.160969","-0.310548","-0.255699","-0.310708","-0.333833","0.038449","0.067321","-0.091930","-0.093797","-0.194403","-0.266940","-0.207184","-0.228957","-0.069706","0.052099","0.014608","0.053448","-0.174665","-0.352361","-0.359041","-0.107400","-0.052598"
"267507258551","-0.455257","-0.273682","-0.094102","0.019603","-0.070394","-0.189226","-0.078947","-0.043474","-0.110893","-0.238720","-0.123577","-0.103138","-0.455427","-0.246945","-0.633329","-0.673565","-0.449079","-0.247008","-0.633486","-0.713216","-0.138804","-0.023352","-0.050077","-0.057259","-0.080766"
"267507258551","4.425615","4.466793","4.497449","4.590783","4.493803","4.232013","4.387958","4.471221","4.404036","4.142539","4.332084","4.444407","4.395678","4.094105","4.119061","3.992100","4.395832","4.124140","4.163362","4.122334","4.491735","4.500390","4.438001","4.478360","4.418857"
"267507915325","-0.132177","-0.156034","-0.179277","-0.161717","-0.307536","-0.252409","-0.042474","-0.021028","0.037396","0.066325","0.028912","0.038976","-0.193831","-0.268191","-0.207229","-0.229135","-0.068771","0.052017","0.016439","0.053537","-0.173564","0.019542","-0.030218","-0.004292","0.055704"
"267507915325","-0.455976","-0.274115","-0.094237","0.021620","-0.070996","-0.189555","-0.185191","-0.154862","-0.110747","-0.238817","-0.097050","-0.086448","-0.456479","-0.246161","-0.633740","-0.673955","-0.449792","-0.250073","-0.633786","-0.714165","-0.139029","-0.125529","-0.129109","-0.055262","-0.066733"
"267507915325","4.424924","4.465995","4.496620","4.585598","4.493009","4.230557","4.269041","4.292357","4.403926","4.141963","4.370874","4.395587","4.392881","4.094039","4.119059","3.992121","4.396375","4.123515","4.165395","4.123459","4.490913","4.350085","4.306995","4.430089","4.389000"
"267508255477","-0.132115","-0.155719","-0.178636","-0.161728","-0.306396","-0.251154","-0.041874","-0.013591","0.037094","0.008352","-0.026465","-0.010474","-0.193877","-0.268318","-0.207396","-0.229255","-0.068678","0.051666","0.016435","0.051761","-0.173017","0.007646","-0.035120","-0.028907","-0.000263"
"267508255477","-0.455972","-0.273904","-0.093715","0.022561","-0.070558","-0.188881","-0.184901","-0.158538","-0.110602","-0.225723","-0.084698","-0.063196","-0.456518","-0.246056","-0.633797","-0.673963","-0.449732","-0.249883","-0.633766","-0.715431","-0.138592","-0.125241","-0.128392","-0.012245","-0.023257"
"267508255477","4.424038","4.465086","4.495647","4.582576","4.492262","4.229725","4.268443","4.274679","4.403498","4.140124","4.369805","4.447426","4.387073","4.094034","4.118713","3.991863","4.396719","4.123677","4.165408","4.128891","4.489965","4.340085","4.307551","4.495804","4.479000"
"267508585999","-0.129194","-0.152412","-0.174942","-0.165383","-0.304018","-0.248788","-0.040152","-0.011324","0.037545","0.009522","-0.025298","0.015530","-0.190951","-0.268357","-0.207497","-0.229497","-0.065808","0.052862","0.016961","0.051910","-0.169424","0.030869","-0.007052","-0.028686","0.041556"
"267508585999","-0.458076","-0.275670","-0.095073","0.022094","-0.071340","-0.189481","-0.185626","-0.162700","-0.110960","-0.226514","-0.085486","-0.092412","-0.459091","-0.246042","-0.633925","-0.674029","-0.451212","-0.250920","-0.636285","-0.713348","-0.140047","-0.135490","-0.124661","-0.055649","-0.074479"
"267508585999","4.423254","4.464212","4.494752","4.580477","4.492191","4.229567","4.268343","4.267604","4.403417","4.140630","4.370310","4.390856","4.387455","4.094031","4.118419","3.991703","4.395894","4.121238","4.169075","4.111020","4.489077","4.294084","4.320000","4.461089","4.374667"
"267508914741","-0.128957","-0.152178","-0.174725","-0.168908","-0.303825","-0.248588","-0.040055","-0.015131","0.037477","0.009592","-0.025228","0.014587","-0.190798","-0.268790","-0.207943","-0.229965","-0.065138","0.052980","0.015011","0.057415","-0.169203","0.019461","-0.026252","0.007902","0.050081"
"267508914741","-0.458936","-0.276265","-0.095445","0.021848","-0.071499","-0.189588","-0.185789","-0.161821","-0.111055","-0.226795","-0.085766","-0.095777","-0.460089","-0.245879","-0.633767","-0.673821","-0.452806","-0.250750","-0.637454","-0.714512","-0.140466","-0.136836","-0.132868","-0.043701","-0.099473"
"267508914741","4.423307","4.464315","4.494907","4.579823","4.492381","4.229734","4.268499","4.267720","4.403514","4.141167","4.370847","4.395543","4.386431","4.094022","4.117297","3.990689","4.398244","4.120902","4.167409","4.122846","4.489220","4.332084","4.289778","4.485089","4.365889"
"267509256123","-0.128637","-0.152041","-0.174492","-0.168545","-0.303568","-0.248274","-0.039918","-0.018485","0.037482","0.009760","-0.025061","0.012237","-0.190715","-0.269011","-0.207843","-0.229877","-0.064650","0.052916","0.013669","0.059473","-0.169019","0.007556","-0.030610","-0.028654","0.041092"
"267509256123","-0.459699","-0.276328","-0.095099","0.022109","-0.071304","-0.189317","-0.185657","-0.160805","-0.110887","-0.226593","-0.085565","-0.091441","-0.460767","-0.246166","-0.633505","-0.673515","-0.453369","-0.250731","-0.637673","-0.711890","-0.140282","-0.147187","-0.127171","-0.049498","-0.113002"
"267509256123","4.423094","4.464305","4.495045","4.578939","4.492513","4.229843","4.268594","4.273997","4.403569","4.141496","4.371177","4.400445","4.386369","4.094014","4.117434","3.990929","4.398109","4.120919","4.167820","4.119272","4.489297","4.289083","4.305500","4.456089","4.370300"
"267509586527","-0.123198","-0.149624","-0.173787","-0.168019","-0.303082","-0.247785","-0.039567","-0.016536","0.020963","-0.005759","-0.040538","-0.002517","-0.185538","-0.269211","-0.206874","-0.227257","-0.048662","0.047618","0.014544","0.065611","-0.168049","0.019231","-0.027559","-0.027410","0.031436"
"267509586527","-0.471619","-0.280369","-0.095470","0.021813","-0.071565","-0.189518","-0.185919","-0.165800","-0.107451","-0.223579","-0.082563","-0.085897","-0.478307","-0.245646","-0.633584","-0.673518","-0.481628","-0.261553","-0.636995","-0.708115","-0.141171","-0.135225","-0.140555","-0.045055","-0.074402"
"267509586527","4.423027","4.465054","4.495826","4.578467","4.492866","4.230169","4.268904","4.262698","4.414822","4.154298","4.383977","4.412629","4.332202","4.093533","4.119408","3.992541","4.453454","4.135948","4.171751","4.124283","4.490094","4.281084","4.282909","4.470340","4.378500"
"267510255585","-0.123068","-0.148957","-0.173027","-0.167025","-0.302380","-0.247025","-0.046897","-0.018148","0.024490","0.015540","0.013712","-0.022996","-0.186202","-0.269269","-0.206659","-0.226853","-0.057888","0.052187","0.016315","0.060837","-0.167284","0.007709","-0.041720","-0.024856","0.003793"
"267510255585","-0.466224","-0.278782","-0.094635","0.022358","-0.070772","-0.188600","-0.172639","-0.144217","-0.106535","-0.227445","-0.095986","-0.057736","-0.457854","-0.245296","-0.633771","-0.673759","-0.451275","-0.251615","-0.635786","-0.705603","-0.140262","-0.108350","-0.126355","-0.019288","-0.039618"
"267510255585","4.423264","4.465075","4.495937","4.576910","4.492549","4.229771","4.291638","4.296268","4.414459","4.147425","4.384825","4.466546","4.387654","4.093277","4.118735","3.991793","4.399759","4.122714","4.173832","4.110571","4.490188","4.375611","4.297600","4.503447","4.486000"
"267510585554","-0.122993","-0.148610","-0.172512","-0.166101","-0.302088","-0.246744","-0.039247","-0.016751","0.024786","0.018920","0.014858","-0.020354","-0.185876","-0.269872","-0.206594","-0.227119","-0.057665","0.052468","0.015564","0.057490","-0.166774","0.019537","-0.030352","-0.036032","-0.024529"
"267510585554","-0.466226","-0.278988","-0.094968","0.021873","-0.071026","-0.188820","-0.180739","-0.151907","-0.107616","-0.227966","-0.096759","-0.068613","-0.459518","-0.245335","-0.633518","-0.673489","-0.452563","-0.252098","-0.635804","-0.711270","-0.140598","-0.137374","-0.129116","-0.048387","-0.039256"
"267510585554","4.423312","4.465000","4.495835","4.575984","4.492511","4.229699","4.275389","4.288337","4.413024","4.145621","4.383119","4.451578","4.386813","4.093926","4.118443","3.991537","4.399922","4.123053","4.168924","4.117095","4.490086","4.349121","4.303737","4.464126","4.444334"
"267510915477","-0.121051","-0.147572","-0.172201","-0.176663","-0.301964","-0.246612","-0.041862","-0.022697","0.023756","0.019651","0.015443","-0.013627","-0.186963","-0.270105","-0.205916","-0.226443","-0.048905","0.050615","0.021045","0.055537","-0.166383","-0.004181","-0.021820","-0.028853","0.015307"
"267510915477","-0.476738","-0.282088","-0.094982","0.021737","-0.071070","-0.188847","-0.179072","-0.153158","-0.107608","-0.227858","-0.096756","-0.067361","-0.483960","-0.245144","-0.634093","-0.673972","-0.486816","-0.254895","-0.635164","-0.716778","-0.140989","-0.124549","-0.124245","-0.031468","-0.015342"
"267510915477","4.422188","4.465204","4.496335","4.576678","4.492719","4.229900","4.278255","4.284644","4.413646","4.146163","4.383713","4.433845","4.346789","4.093937","4.118536","3.991638","4.435902","4.127642","4.160698","4.124674","4.490519","4.316122","4.306250","4.487126","4.432497"
"267511257688","-0.122373","-0.147766","-0.172266","-0.177939","-0.301975","-0.246616","-0.043355","-0.018901","0.021395","0.019540","0.015199","-0.010124","-0.190543","-0.270116","-0.206419","-0.226857","-0.061502","0.051979","0.017623","0.055321","-0.166459","0.066883","-0.039094","-0.028995","0.061811"
"267511257688","-0.474498","-0.282033","-0.095127","0.021327","-0.071159","-0.188921","-0.178580","-0.162185","-0.107615","-0.227683","-0.096640","-0.066543","-0.468458","-0.245665","-0.633967","-0.673834","-0.458699","-0.251873","-0.633512","-0.713945","-0.141117","-0.137056","-0.158113","-0.006996","-0.066879"
"267511257688","4.422255","4.465184","4.496292","4.576291","4.492723","4.229879","4.278843","4.268002","4.414290","4.146677","4.384243","4.443757","4.394791","4.094001","4.118200","3.991360","4.388706","4.121994","4.158891","4.130095","4.490490","4.339134","4.268000","4.509140","4.400000"
"267511917101","-0.124791","-0.152816","-0.175514","-0.187599","-0.304411","-0.248994","-0.070480","-0.080056","0.010719","0.016590","0.011237","-0.016225","-0.191913","-0.270767","-0.206452","-0.226447","-0.058439","0.051855","0.017973","0.049697","-0.169944","-0.040674","-0.137299","0.001790","0.040873"
"267511917101","-0.472381","-0.279431","-0.093064","0.022624","-0.068777","-0.186315","-0.124345","-0.141748","-0.103379","-0.232366","-0.101923","-0.058840","-0.470977","-0.246009","-0.634770","-0.674902","-0.465153","-0.251731","-0.632802","-0.715612","-0.139458","-0.091759","-0.153475","-0.022367","-0.054915"
"267511917101","4.410415","4.458711","4.490784","4.569660","4.487737","4.224785","4.330232","4.355504","4.412503","4.151998","4.389857","4.460361","4.378309","4.092602","4.117020","3.990187","4.383869","4.122276","4.161599","4.129417","4.484734","4.440146","4.373857","4.502898","4.414250"
"267512256128","-0.109550","-0.125682","-0.147419","-0.159218","-0.276359","-0.221013","-0.042554","-0.048846","0.038808","0.044595","0.039166","0.034002","-0.166602","-0.270834","-0.206483","-0.226784","-0.048338","0.051339","0.021579","0.046225","-0.142077","-0.004255","-0.104403","0.075312","0.080184"
"267512256128","-0.482091","-0.307475","-0.130508","-0.015516","-0.106176","-0.223611","-0.161539","-0.157487","-0.140789","-0.269670","-0.139114","-0.097181","-0.488739","-0.245955","-0.634678","-0.674369","-0.470865","-0.252462","-0.633824","-0.715489","-0.174579","-0.105106","-0.177982","-0.055985","-0.072984"
"267512256128","4.392237","4.422474","4.449797","4.528619","4.446756","4.183783","4.289224","4.313644","4.371500","4.110981","4.348847","4.398532","4.348391","4.092698","4.116947","3.989965","4.372026","4.122750","4.173714","4.119674","4.444936","4.389953","4.340546","4.488153","4.419000"
"267512586199","-0.148546","-0.169819","-0.190453","-0.137590","-0.319336","-0.263873","-0.085319","-0.104732","-0.004202","0.001713","0.022205","-0.002873","-0.209626","-0.270748","-0.207562","-0.227690","-0.085424","0.050945","0.015478","0.053106","-0.185403","-0.148723","-0.150084","-0.016608","0.014769"
"267512586199","-0.450392","-0.270247","-0.091770","0.003495","-0.067483","-0.185027","-0.123058","-0.147463","-0.102087","-0.231079","-0.096726","-0.067970","-0.456731","-0.245736","-0.634257","-0.674158","-0.437870","-0.253540","-0.632599","-0.711863","-0.136201","-0.131224","-0.152606","-0.031483","-0.059487"
"267512586199","4.420254","4.458733","4.486934","4.580694","4.483876","4.220910","4.326350","4.363673","4.408653","4.148129","4.383114","4.425719","4.392477","4.092535","4.117318","3.990374","4.387342","4.123205","4.167205","4.123456","4.481852","4.408818","4.378400","4.489162","4.425525"
"267512915434","-0.143186","-0.166154","-0.187429","-0.130789","-0.318582","-0.263121","-0.084568","-0.101875","-0.003447","0.004845","0.025329","0.012514","-0.205180","-0.270761","-0.207542","-0.227682","-0.077981","0.050901","0.017620","0.051422","-0.182312","-0.112544","-0.146798","0.063215","0.064948"
"267512915434","-0.453808","-0.271057","-0.090782","0.002674","-0.067237","-0.184781","-0.122813","-0.146846","-0.101840","-0.231348","-0.096993","-0.051114","-0.459538","-0.245584","-0.634267","-0.674146","-0.442639","-0.253592","-0.634063","-0.710765","-0.135662","-0.115111","-0.155288","-0.031552","-0.039541"
"267512915434","4.420513","4.459674","4.488524","4.580780","4.484298","4.221320","4.326753","4.362454","4.409074","4.149151","4.384129","4.462007","4.389987","4.092418","4.117257","3.990286","4.391108","4.123164","4.170223","4.110790","4.483247","4.406164","4.352667","4.499169","4.477667"
"267513256783","-0.141397","-0.165205","-0.187104","-0.120314","-0.318587","-0.267437","-0.091207","-0.102767","-0.003452","0.013309","0.033770","0.003708","-0.200521","-0.270778","-0.207547","-0.227682","-0.073449","0.051488","0.017715","0.049288","-0.181893","-0.064878","-0.147189","-0.010422","0.034685"
"267513256783","-0.456934","-0.272122","-0.090825","-0.003345","-0.067255","-0.187332","-0.126877","-0.147688","-0.101858","-0.231059","-0.096706","-0.072634","-0.465821","-0.245554","-0.634273","-0.674158","-0.453124","-0.254713","-0.633848","-0.714281","-0.135852","-0.103811","-0.151592","-0.043493","-0.063896"
"267513256783","4.419290","4.459495","4.488730","4.578961","4.484300","4.221621","4.326975","4.357239","4.409076","4.150349","4.385326","4.427233","4.354066","4.092490","4.117336","3.990368","4.414148","4.122921","4.170213","4.120131","4.483397","4.437167","4.358459","4.463670","4.405500"
"267513915630","-0.133499","-0.160080","-0.184026","-0.111470","-0.317259","-0.268733","-0.296515","-0.339063","0.024401","0.020534","-0.028251","-0.054612","-0.198572","-0.270287","-0.208029","-0.226968","-0.070541","0.051633","0.021096","0.000522","-0.178624","-0.371884","-0.357418","-0.065780","-0.038953"
"267513915630","-0.468446","-0.276508","-0.090262","-0.006577","-0.066910","-0.188267","-0.073202","-0.040983","-0.105497","-0.227195","-0.092990","-0.048191","-0.464110","-0.246540","-0.635268","-0.675115","-0.452555","-0.254968","-0.624075","-0.664039","-0.136228","-0.025337","-0.049180","-0.006978","-0.008961"
"267513915630","4.418760","4.460049","4.490367","4.578863","4.484979","4.222454","4.382359","4.465078","4.407526","4.148249","4.379265","4.480706","4.383845","4.092872","4.117459","3.990221","4.398334","4.122738","4.159564","4.032271","4.484722","4.489133","4.435667","4.498920","4.474333"
