"Time","SpineBase","SpineMid","Neck","Head","ShoulderLeft","ElbowLeft","WristLeft","HandLeft","ShoulderRight","ElbowRight","WristRight","HandRight","HipLeft","KneeLeft","AnkleLeft","FootLeft","HipRight","KneeRight","AnkleRight","FootRight","SpineShoulder","HandTipLeft","ThumbLeft","HandTipRight","ThumbRight"
"277317244733","-0.641240","-0.396743","-0.150383","-0.031212","-0.235680","-0.483830","-0.743577","-0.773568","-0.263840","-0.515593","-0.645469","-0.688878","-0.631321","-0.740673","-1.119422","-1.171181","-0.640570","-0.738626","-1.112978","-1.174180","-0.211731","-0.819121","-0.766482","-0.738615","-0.666856"
"277317244733","3.340111","3.280241","3.212682","3.199425","3.089128","3.048104","3.038021","3.027146","3.374178","3.432040","3.271032","3.226509","3.259480","3.070889","3.099673","3.044362","3.370640","3.227535","3.240141","3.154953","3.231570","2.992351","2.998700","3.192484","3.228667"
"277317575461","-1.791933","-1.740015","-1.672597","-1.606517","-1.731958","-1.806261","-1.800775","-1.767085","-1.624518","-1.692218","-1.536936","-1.496837","-1.804381","-1.539445","-1.588456","-1.535856","-1.751815","-1.472198","-1.548515","-1.513385","-1.690965","-1.764029","-1.687318","-1.451000","-1.455809"
"277317575461","-0.645148","-0.387360","-0.130008","-0.004960","-0.226118","-0.437964","-0.729106","-0.769823","-0.256755","-0.517118","-0.645530","-0.699162","-0.632673","-0.741825","-1.120994","-1.195457","-0.647614","-0.768856","-1.094421","-1.155531","-0.195142","-0.818790","-0.788144","-0.754867","-0.674275"
"277317575461","3.368168","3.289339","3.209521","3.199111","3.087782","3.033324","3.038128","3.025278","3.368870","3.430840","3.270508","3.219860","3.283113","3.071914","3.100662","3.060377","3.400558","3.252928","3.207947","3.240817","3.231550","3.009674","2.997667","3.191453","3.232215"
"277318244724","-1.793375","-1.730123","-1.660552","-1.603793","-1.721265","-1.814588","-1.779033","-1.763251","-1.601412","-1.669590","-1.530799","-1.506507","-1.805485","-1.539775","-1.589530","-1.539926","-1.752582","-1.478277","-1.539786","-1.532868","-1.678838","-1.754780","-1.733935","-1.465166","-1.466608"
"277318244724","-0.608630","-0.350704","-0.091363","0.032676","-0.180150","-0.452601","-0.721377","-0.763124","-0.198199","-0.487235","-0.635296","-0.682388","-0.596660","-0.731007","-1.121044","-1.197940","-0.610282","-0.730508","-1.097586","-1.163818","-0.156011","-0.820913","-0.773463","-0.744905","-0.661117"
"277318244724","3.353060","3.283822","3.205717","3.190655","3.076236","3.043963","3.027623","3.013302","3.355056","3.408677","3.256015","3.222812","3.266683","3.075377","3.102758","3.058276","3.385796","3.213325","3.244356","3.159626","3.226919","2.978692","3.055273","3.184509","3.235158"
"277318575452","-1.788056","-1.727208","-1.660743","-1.603520","-1.720666","-1.810441","-1.768394","-1.755812","-1.601647","-1.663861","-1.530696","-1.502025","-1.799915","-1.538364","-1.594307","-1.551090","-1.747480","-1.477727","-1.540325","-1.530892","-1.678341","-1.745731","-1.709656","-1.457932","-1.465565"
"277318575452","-0.592226","-0.334409","-0.078863","0.056517","-0.169048","-0.436596","-0.702640","-0.747329","-0.197393","-0.477153","-0.634355","-0.680197","-0.579353","-0.728386","-1.117120","-1.196777","-0.595528","-0.730045","-1.098470","-1.167686","-0.142531","-0.793872","-0.743318","-0.746233","-0.657632"
"277318575452","3.349133","3.281381","3.204371","3.193448","3.074681","3.042553","3.025781","3.007824","3.355155","3.407393","3.256702","3.217838","3.261525","3.077304","3.103179","3.059711","3.382749","3.213783","3.245543","3.164482","3.225401","2.973609","3.034385","3.184501","3.232158"
"277318903566","-1.763539","-1.715593","-1.659325","-1.607650","-1.721906","-1.797590","-1.751520","-1.736410","-1.602911","-1.659470","-1.530764","-1.498800","-1.776153","-1.536301","-1.590535","-1.555247","-1.722227","-1.474357","-1.547642","-1.445043","-1.674519","-1.683609","-1.708557","-1.455357","-1.460337"
"277318903566","-0.554445","-0.302080","-0.049739","0.077851","-0.143101","-0.420748","-0.664617","-0.719742","-0.174651","-0.466389","-0.625490","-0.676664","-0.544043","-0.724941","-1.109010","-1.192027","-0.555730","-0.725641","-1.101774","-1.152381","-0.112754","-0.810231","-0.694521","-0.740866","-0.652825"
"277318903566","3.332502","3.272981","3.201726","3.192270","3.070465","3.036792","3.015892","3.004628","3.355289","3.406693","3.262787","3.215193","3.244746","3.078753","3.104289","3.059314","3.366036","3.214415","3.215899","3.153806","3.221468","2.992617","3.065500","3.177175","3.226572"
"277319244677","-1.773768","-1.721618","-1.663472","-1.611601","-1.723273","-1.796806","-1.743669","-1.723688","-1.603979","-1.656444","-1.525127","-1.497505","-1.785569","-1.535171","-1.589806","-1.556073","-1.733715","-1.472392","-1.541533","-1.530889","-1.679054","-1.724780","-1.701199","-1.452145","-1.457860"
"277319244677","-0.547428","-0.292697","-0.038417","0.092182","-0.128072","-0.388508","-0.655883","-0.702300","-0.154626","-0.456786","-0.626385","-0.674016","-0.540627","-0.722572","-1.103204","-1.187221","-0.543954","-0.723008","-1.092868","-1.163532","-0.101773","-0.793404","-0.675195","-0.738066","-0.652875"
"277319244677","3.331691","3.272414","3.202318","3.190956","3.070701","3.027915","3.013629","2.996505","3.351661","3.409048","3.254609","3.215126","3.245633","3.078706","3.103496","3.060977","3.362951","3.214282","3.237304","3.155825","3.221709","3.020616","3.062300","3.175875","3.230866"
"277319905390","-1.760753","-1.718517","-1.671815","-1.623129","-1.731609","-1.793194","-1.734589","-1.716493","-1.608040","-1.653516","-1.520036","-1.493432","-1.775191","-1.532521","-1.589428","-1.485253","-1.717648","-1.469592","-1.542666","-1.525283","-1.683945","-1.700815","-1.680860","-1.448197","-1.445865"
"277319905390","-0.535060","-0.275392","-0.012404","0.118400","-0.105583","-0.365456","-0.625125","-0.671104","-0.136029","-0.448125","-0.626874","-0.671725","-0.531920","-0.720965","-1.101818","-1.150116","-0.528706","-0.719915","-1.097613","-1.174255","-0.078466","-0.735063","-0.664278","-0.741622","-0.657838"
"277319905390","3.323324","3.267122","3.199948","3.191645","3.068181","3.015147","3.003746","2.989660","3.350471","3.412479","3.246926","3.211206","3.239632","3.078733","3.103299","3.039903","3.352138","3.215382","3.233939","3.162498","3.218496","2.959457","3.045308","3.172852","3.212765"
"277320244713","-1.757521","-1.717888","-1.673299","-1.627474","-1.733087","-1.793152","-1.736425","-1.721541","-1.609378","-1.650892","-1.519547","-1.492636","-1.772151","-1.530858","-1.589196","-1.484576","-1.714137","-1.468460","-1.541111","-1.510054","-1.685122","-1.723339","-1.677485","-1.454615","-1.451173"
"277320244713","-0.531895","-0.270772","-0.008756","0.124824","-0.101809","-0.365319","-0.624419","-0.669040","-0.123619","-0.430360","-0.625848","-0.671711","-0.528893","-0.718623","-1.101852","-1.149526","-0.525727","-0.717302","-1.100501","-1.180188","-0.074288","-0.741457","-0.651844","-0.741747","-0.649157"
"277320244713","3.320279","3.264723","3.198678","3.190740","3.066159","3.015161","2.997145","2.992541","3.347189","3.411443","3.245838","3.208567","3.237584","3.078765","3.103072","3.039828","3.347986","3.215107","3.241727","3.181049","3.216952","2.987117","3.035965","3.167867","3.214650"
"277320575113","-1.757530","-1.718258","-1.674121","-1.628454","-1.734319","-1.793281","-1.738649","-1.733087","-1.609718","-1.650529","-1.521426","-1.494821","-1.772200","-1.530159","-1.588738","-1.484144","-1.714074","-1.467916","-1.540882","-1.503443","-1.685899","-1.721216","-1.699194","-1.454592","-1.453468"
"277320575113","-0.531620","-0.269272","-0.006655","0.125831","-0.100467","-0.365313","-0.626550","-0.670478","-0.123327","-0.425697","-0.622250","-0.673130","-0.528210","-0.716804","-1.102090","-1.149622","-0.525737","-0.715661","-1.099983","-1.184606","-0.072198","-0.739724","-0.666094","-0.739623","-0.655473"
"277320575113","3.319393","3.263783","3.198041","3.190318","3.066056","3.014318","2.997304","2.997763","3.347341","3.411117","3.246635","3.214818","3.235828","3.077529","3.103025","3.039464","3.347669","3.216600","3.241499","3.215472","3.216221","2.961551","3.050131","3.176800","3.220117"
"277320903572","-1.756668","-1.718183","-1.674293","-1.630027","-1.732840","-1.795377","-1.754056","-1.753601","-1.610480","-1.650278","-1.522709","-1.496386","-1.770114","-1.529450","-1.587983","-1.482795","-1.714370","-1.467574","-1.539780","-1.510596","-1.686072","-1.755662","-1.708164","-1.450872","-1.461651"
"277320903572","-0.538322","-0.271636","-0.007458","0.124985","-0.104449","-0.375656","-0.635551","-0.689759","-0.124772","-0.423548","-0.619940","-0.669933","-0.534197","-0.716959","-1.100795","-1.147789","-0.533452","-0.715102","-1.099054","-1.179687","-0.073219","-0.764754","-0.661160","-0.733987","-0.641063"
"277320903572","3.313791","3.261849","3.197809","3.189973","3.066503","3.015299","3.002290","3.005270","3.347906","3.410661","3.249334","3.214013","3.231000","3.076529","3.102184","3.039256","3.341179","3.216381","3.243749","3.184659","3.215742","3.005111","3.044650","3.179922","3.233846"
"277321242841","-1.758023","-1.719466","-1.675648","-1.633251","-1.735034","-1.800648","-1.767498","-1.762867","-1.610981","-1.651958","-1.524088","-1.497464","-1.771851","-1.528603","-1.588469","-1.546118","-1.715265","-1.465899","-1.539288","-1.527649","-1.687474","-1.762257","-1.722600","-1.454837","-1.456029"
"277321242841","-0.545092","-0.280575","-0.019297","0.113089","-0.120727","-0.394595","-0.648565","-0.709852","-0.131770","-0.432478","-0.618923","-0.674637","-0.542094","-0.717186","-1.101366","-1.183805","-0.539173","-0.715570","-1.099043","-1.166777","-0.084215","-0.782322","-0.695721","-0.740185","-0.649387"
"277321242841","3.314239","3.260740","3.195783","3.187914","3.061310","3.019714","3.006691","3.008979","3.346537","3.412315","3.254065","3.216898","3.230906","3.075221","3.101701","3.061532","3.342185","3.215619","3.243533","3.157354","3.213926","3.005780","3.061572","3.180707","3.224803"
"277321905437","-1.770575","-1.725230","-1.673719","-1.634287","-1.731492","-1.810520","-1.783421","-1.771278","-1.611741","-1.661043","-1.526485","-1.502468","-1.783494","-1.525099","-1.588149","-1.549617","-1.728230","-1.464769","-1.547992","-1.444281","-1.687697","-1.763130","-1.737005","-1.459528","-1.453974"
"277321905437","-0.591532","-0.329642","-0.073164","0.055640","-0.172267","-0.436954","-0.698162","-0.748057","-0.176683","-0.477716","-0.624338","-0.681496","-0.585393","-0.721966","-1.105033","-1.187219","-0.587959","-0.722367","-1.106992","-1.154872","-0.136689","-0.807702","-0.717518","-0.743709","-0.664838"
"277321905437","3.303102","3.253241","3.193605","3.185281","3.062671","3.028010","3.024495","3.035392","3.342518","3.416269","3.259022","3.221821","3.218300","3.072109","3.102985","3.062067","3.332938","3.214028","3.210789","3.149090","3.210317","3.005692","3.068565","3.179571","3.220188"
"277322244735","-1.777035","-1.727082","-1.672149","-1.634533","-1.734604","-1.823520","-1.794380","-1.767848","-1.611098","-1.665187","-1.564857","-1.511942","-1.792002","-1.522471","-1.589087","-1.544401","-1.732796","-1.464811","-1.540789","-1.538450","-1.686827","-1.762368","-1.738585","-1.466950","-1.469130"
"277322244735","-0.615755","-0.352943","-0.092978","0.036690","-0.184942","-0.485928","-0.731688","-0.763369","-0.204153","-0.501626","-0.654144","-0.687203","-0.611699","-0.727742","-1.112772","-1.193645","-0.609830","-0.725558","-1.102092","-1.176777","-0.157600","-0.813882","-0.744148","-0.756679","-0.668354"
"277322244735","3.305870","3.253363","3.191264","3.186370","3.064134","3.039911","3.033229","3.037627","3.338022","3.410839","3.254966","3.219601","3.223146","3.070358","3.103481","3.065505","3.333911","3.215132","3.226948","3.154110","3.208582","3.011805","3.077143","3.176445","3.205154"
"277322573420","-1.789971","-1.736474","-1.678012","-1.636945","-1.742458","-1.847682","-1.795780","-1.767642","-1.613920","-1.672797","-1.539865","-1.481013","-1.806481","-1.522253","-1.588998","-1.549216","-1.743761","-1.464609","-1.543850","-1.441928","-1.693584","-1.689441","-1.715192","-1.421772","-1.442713"
"277322573420","-0.644332","-0.384783","-0.128638","0.007090","-0.234417","-0.526149","-0.751406","-0.777724","-0.222247","-0.513647","-0.654539","-0.701297","-0.637737","-0.731990","-1.114110","-1.196215","-0.640365","-0.727480","-1.105371","-1.155010","-0.192290","-0.860356","-0.753475","-0.746251","-0.676196"
"277322573420","3.299758","3.250575","3.191686","3.184613","3.067405","3.050918","3.039510","3.045070","3.338235","3.416836","3.278704","3.222079","3.217279","3.070576","3.103939","3.063979","3.327563","3.216691","3.218887","3.154880","3.208225","3.024284","3.066667","3.192008","3.227000"
"277322903344","-1.793352","-1.740568","-1.683088","-1.642036","-1.744087","-1.849667","-1.800798","-1.767791","-1.619775","-1.679201","-1.514764","-1.466371","-1.810391","-1.522378","-1.591816","-1.540752","-1.746681","-1.466299","-1.546988","-1.532690","-1.698375","-1.759169","-1.702013","-1.448607","-1.438985"
"277322903344","-0.656354","-0.398338","-0.143969","-0.009438","-0.242805","-0.526981","-0.750636","-0.771545","-0.244068","-0.529647","-0.697822","-0.741708","-0.652084","-0.736249","-1.115023","-1.193773","-0.650021","-0.732251","-1.109953","-1.186766","-0.207144","-0.810187","-0.760629","-0.773398","-0.713270"
"277322903344","3.306887","3.253673","3.190588","3.183090","3.068200","3.049729","3.041369","3.040021","3.339601","3.425317","3.212664","3.196837","3.225370","3.071888","3.103030","3.070195","3.333766","3.218449","3.210596","3.141236","3.208239","3.022945","3.035631","3.186979","3.184572"
"277323244738","-1.798794","-1.748355","-1.693142","-1.650050","-1.752183","-1.860556","-1.807638","-1.777246","-1.625960","-1.691240","-1.521819","-1.469860","-1.814818","-1.526667","-1.590899","-1.542615","-1.753338","-1.469091","-1.546347","-1.538231","-1.707879","-1.750783","-1.716455","-1.453159","-1.441473"
"277323244738","-0.671599","-0.415451","-0.162033","-0.030074","-0.263473","-0.523662","-0.744310","-0.761316","-0.253764","-0.532940","-0.695373","-0.740471","-0.667343","-0.745615","-1.118525","-1.197418","-0.665182","-0.734886","-1.115405","-1.182539","-0.225076","-0.807963","-0.738647","-0.779743","-0.711417"
"277323244738","3.312917","3.257146","3.191236","3.188160","3.071511","3.047690","3.048555","3.049076","3.342746","3.433975","3.224625","3.202664","3.228413","3.076072","3.104438","3.064380","3.343211","3.220680","3.225901","3.141369","3.209594","3.011865","3.048864","3.190005","3.187844"
"277323575687","-1.813251","-1.758434","-1.700057","-1.663789","-1.762462","-1.871222","-1.840326","-1.775813","-1.638447","-1.700054","-1.525078","-1.485734","-1.832298","-1.528269","-1.589562","-1.540182","-1.764660","-1.473223","-1.539670","-1.501342","-1.715525","-1.743282","-1.737194","-1.442915","-1.436702"
"277323575687","-0.678289","-0.425330","-0.175578","-0.041955","-0.272181","-0.526831","-0.752546","-0.776563","-0.267804","-0.548425","-0.699961","-0.715073","-0.674775","-0.746096","-1.117486","-1.196191","-0.670781","-0.738083","-1.116071","-1.199761","-0.237594","-0.803728","-0.758491","-0.765234","-0.688105"
"277323575687","3.319904","3.261397","3.193545","3.190681","3.073316","3.046607","3.044172","3.033104","3.345925","3.440913","3.225008","3.214939","3.237361","3.076195","3.104384","3.063435","3.348270","3.222395","3.241904","3.214359","3.212346","3.014230","3.053182","3.190269","3.207091"
"277324244729","-1.824287","-1.785221","-1.744065","-1.706600","-1.797005","-1.887324","-1.856638","-1.794888","-1.684653","-1.731813","-1.568198","-1.505891","-1.841407","-1.532513","-1.590804","-1.534968","-1.777593","-1.479658","-1.540578","-1.496604","-1.756699","-1.776604","-1.742578","-1.468661","-1.452719"
"277324244729","-0.689462","-0.444745","-0.202038","-0.078821","-0.289370","-0.508091","-0.733899","-0.767658","-0.294864","-0.574164","-0.692449","-0.716731","-0.685341","-0.742907","-1.117037","-1.193210","-0.682289","-0.740489","-1.112458","-1.186237","-0.263465","-0.819287","-0.750725","-0.763175","-0.730970"
"277324244729","3.326287","3.271647","3.206860","3.207525","3.081510","3.041539","3.046141","3.046619","3.355465","3.462208","3.273870","3.207309","3.242195","3.076964","3.101227","3.060801","3.356339","3.220675","3.243974","3.255958","3.225411","3.046016","3.037800","3.182315","3.174714"
"277324573787","-1.832647","-1.796762","-1.756549","-1.716071","-1.813484","-1.902585","-1.858500","-1.797091","-1.702339","-1.739578","-1.572349","-1.492250","-1.847865","-1.536162","-1.593998","-1.548210","-1.788015","-1.481109","-1.540834","-1.434894","-1.767464","-1.766870","-1.747737","-1.450355","-1.437602"
"277324573787","-0.694446","-0.449567","-0.206161","-0.080439","-0.296240","-0.504145","-0.728137","-0.764183","-0.299132","-0.578886","-0.693561","-0.718422","-0.690352","-0.738464","-1.117966","-1.199892","-0.687167","-0.740863","-1.111723","-1.158708","-0.267003","-0.816369","-0.737279","-0.756289","-0.721116"
"277324573787","3.327444","3.274585","3.211883","3.211742","3.090715","3.041374","3.044796","3.050689","3.368372","3.465517","3.277023","3.212212","3.242795","3.078157","3.101403","3.074927","3.358225","3.221572","3.243829","3.183831","3.229324","3.045300","3.056857","3.192044","3.185625"
"277324903312","-1.837648","-1.809214","-1.779124","-1.734629","-1.828801","-1.915598","-1.854404","-1.791903","-1.719471","-1.748431","-1.582347","-1.515114","-1.852292","-1.540409","-1.593493","-1.547190","-1.793467","-1.483514","-1.541397","-1.526699","-1.787363","-1.746578","-1.732231","-1.462832","-1.476025"
"277324903312","-0.696821","-0.452143","-0.208571","-0.082503","-0.296809","-0.499620","-0.719711","-0.755917","-0.299799","-0.579451","-0.689327","-0.697698","-0.693254","-0.736588","-1.118705","-1.200747","-0.689005","-0.738566","-1.111803","-1.186847","-0.269362","-0.808492","-0.719419","-0.723986","-0.675152"
"277324903312","3.328922","3.279904","3.223305","3.216448","3.098300","3.039478","3.045084","3.046815","3.374470","3.469311","3.279136","3.212655","3.244248","3.078815","3.101438","3.071655","3.359792","3.220526","3.244162","3.169011","3.239062","3.012154","3.037858","3.182422","3.193455"
"277325244695","-1.841626","-1.819457","-1.794178","-1.758632","-1.849781","-1.928672","-1.859885","-1.794166","-1.743498","-1.766259","-1.597346","-1.517387","-1.855369","-1.541684","-1.593332","-1.539373","-1.798666","-1.487584","-1.542736","-1.526310","-1.801442","-1.759215","-1.740943","-1.467458","-1.459407"
"277325244695","-0.698173","-0.453649","-0.210151","-0.088534","-0.296734","-0.500719","-0.718814","-0.757762","-0.302449","-0.578975","-0.687123","-0.697766","-0.694473","-0.733640","-1.117977","-1.197219","-0.690599","-0.736177","-1.114249","-1.185605","-0.270877","-0.810378","-0.723910","-0.718728","-0.688620"
"277325244695","3.329883","3.283079","3.227965","3.225375","3.105681","3.038834","3.036252","3.043576","3.385865","3.475860","3.286130","3.210854","3.243959","3.080828","3.101455","3.077680","3.362586","3.218315","3.245850","3.164560","3.243473","3.039640","3.043195","3.180522","3.184429"
"277325905387","-1.849868","-1.841200","-1.833029","-1.802447","-1.887103","-1.949827","-1.855253","-1.791019","-1.778854","-1.777455","-1.570452","-1.510336","-1.862747","-1.544735","-1.591710","-1.543348","-1.808409","-1.488537","-1.544920","-1.519968","-1.835783","-1.761496","-1.733942","-1.451460","-1.448249"
"277325905387","-0.698297","-0.453487","-0.210894","-0.086746","-0.297009","-0.525506","-0.733084","-0.767752","-0.301837","-0.581248","-0.661381","-0.695845","-0.694193","-0.731142","-1.112391","-1.194578","-0.690904","-0.734620","-1.111448","-1.192274","-0.271256","-0.811409","-0.738649","-0.719157","-0.689358"
"277325905387","3.327713","3.289925","3.247733","3.247712","3.125741","3.058962","3.031031","3.046197","3.410156","3.480078","3.254716","3.221426","3.238163","3.079217","3.100186","3.076026","3.364529","3.216908","3.242068","3.178800","3.259528","3.037116","3.041600","3.189199","3.203111"
"277326244792","-1.853859","-1.852080","-1.851846","-1.818206","-1.904777","-1.951860","-1.857394","-1.783096","-1.790175","-1.780924","-1.647628","-1.474646","-1.866292","-1.545458","-1.592806","-1.539857","-1.812539","-1.487786","-1.543940","-1.516182","-1.852733","-1.751366","-1.729660","-1.439067","-1.468910"
"277326244792","-0.695366","-0.450381","-0.207535","-0.078871","-0.295121","-0.524758","-0.732286","-0.764853","-0.300113","-0.581197","-0.764336","-0.720413","-0.691317","-0.730731","-1.114404","-1.194503","-0.688044","-0.732681","-1.110673","-1.190942","-0.267918","-0.807454","-0.737898","-0.732376","-0.683475"
"277326244792","3.322822","3.291424","3.257309","3.250332","3.130946","3.060657","3.031755","3.039282","3.415550","3.482890","3.437843","3.199904","3.235629","3.076737","3.098138","3.077288","3.356168","3.215210","3.242163","3.178770","3.267073","3.028208","3.036847","3.185071","3.213286"
"277326573690","-1.854834","-1.862223","-1.872287","-1.841836","-1.916986","-1.955649","-1.856441","-1.781154","-1.801213","-1.783431","-1.587439","-1.516029","-1.867810","-1.546404","-1.588686","-1.536555","-1.812917","-1.487170","-1.542998","-1.525330","-1.870636","-1.736592","-1.742460","-1.475353","-1.470835"
"277326573690","-0.694988","-0.449481","-0.207954","-0.075943","-0.296894","-0.528375","-0.733111","-0.764082","-0.300742","-0.582143","-0.702564","-0.721794","-0.690697","-0.730896","-1.120131","-1.200964","-0.687745","-0.731446","-1.115933","-1.182544","-0.267957","-0.798251","-0.740939","-0.767560","-0.782881"
"277326573690","3.323855","3.299120","3.272315","3.259155","3.139465","3.066000","3.030699","3.037290","3.418445","3.484250","3.282234","3.211834","3.236941","3.076460","3.098305","3.070996","3.356710","3.215278","3.240710","3.151958","3.280524","3.008881","3.049474","3.180630","3.184400"
"277326904024","-1.855808","-1.870636","-1.884894","-1.858265","-1.930021","-1.959227","-1.860543","-1.785126","-1.817430","-1.793567","-1.607553","-1.484298","-1.868527","-1.546762","-1.588272","-1.536330","-1.813877","-1.486204","-1.542396","-1.523269","-1.882333","-1.747548","-1.729256","-1.452367","-1.494245"
"277326904024","-0.694303","-0.448761","-0.207584","-0.074826","-0.297586","-0.531437","-0.736624","-0.767095","-0.304111","-0.577725","-0.744212","-0.768940","-0.690315","-0.730775","-1.121745","-1.202650","-0.686833","-0.730976","-1.117170","-1.185308","-0.267546","-0.806065","-0.737881","-0.784447","-0.816987"
"277326904024","3.324208","3.303331","3.277484","3.267033","3.148929","3.068743","3.035881","3.037429","3.425996","3.485931","3.293698","3.197821","3.237177","3.075731","3.097530","3.070748","3.357192","3.215375","3.241929","3.155226","3.285629","3.021985","3.032688","3.197874","3.192445"
"277327242932","-1.856608","-1.879512","-1.903959","-1.869551","-1.948304","-1.963630","-1.859669","-1.778920","-1.827865","-1.799489","-1.611593","-1.483276","-1.870522","-1.546228","-1.590974","-1.532462","-1.813947","-1.486094","-1.541549","-1.521321","-1.898566","-1.748761","-1.733764","-1.456107","-1.500103"
"277327242932","-0.693596","-0.449843","-0.212345","-0.077081","-0.298209","-0.532859","-0.734982","-0.767327","-0.305597","-0.574670","-0.741002","-0.768752","-0.689367","-0.729528","-1.125253","-1.202952","-0.686367","-0.730798","-1.117966","-1.187490","-0.271264","-0.811662","-0.738101","-0.779311","-0.816174"
"277327242932","3.324694","3.307786","3.285608","3.269966","3.154522","3.071913","3.035633","3.031235","3.428280","3.485901","3.295702","3.199731","3.238393","3.073810","3.098291","3.068434","3.357303","3.215411","3.243265","3.158517","3.292796","3.011910","3.040592","3.196065","3.186125"
"277327905463","-1.860154","-1.896083","-1.931061","-1.904047","-1.957782","-1.975245","-1.858673","-1.786542","-1.852755","-1.810192","-1.619457","-1.481439","-1.872298","-1.545321","-1.593066","-1.532939","-1.820889","-1.485865","-1.539925","-1.518731","-1.923201","-1.759269","-1.739662","-1.450524","-1.475204"
"277327905463","-0.689576","-0.446799","-0.208880","-0.075985","-0.301312","-0.535274","-0.727963","-0.763999","-0.305109","-0.570447","-0.733268","-0.768327","-0.686249","-0.729644","-1.125045","-1.200563","-0.681161","-0.729319","-1.118033","-1.187147","-0.268104","-0.813277","-0.732431","-0.784136","-0.812462"
"277327905463","3.327706","3.317530","3.300666","3.284359","3.159952","3.082862","3.033466","3.032518","3.440300","3.486948","3.297393","3.198178","3.240396","3.072366","3.096747","3.055242","3.362017","3.215038","3.243582","3.158419","3.306504","3.025002","3.043930","3.201273","3.191400"
"277328244716","-1.863034","-1.903417","-1.942284","-1.921573","-1.975433","-2.001817","-1.872258","-1.794433","-1.861171","-1.814521","-1.670930","-1.613574","-1.875152","-1.542904","-1.590960","-1.532756","-1.822821","-1.485529","-1.539971","-1.517470","-1.933509","-1.746232","-1.752375","-1.605495","-1.606783"
